"","sentiment","comments"
"45","NEGATIVE","With the biggest problem is often enough the mature citizen himself, want to have everything super clean electricity, widespread mobile network, but when it comes to everyone and complain everything that takes forever binds resources and ultimately is still very expensive. But the state must sometimes create facts that, then such important things can be punched without the rioting can shoot again and again in between."
"46","NEGATIVE","Politics should learn to make good contracts (constraints), then such tax wastes would not be needed.

The ruling parties have not been able to keep the country modern and make it fit for the future for decades. Such 'lighthouse' actions do not help. 

One cannot even say that this would be a step in the right direction."
"47","NEGATIVE","Whenever I see these people I wonder, there has been a government that no one wanted anymore but just did NOT want to resign!? I'm 40 and can't remember maybe someone knows"
"48","NEGATIVE","The problem is, in fact, that wrong goals are being targeted here. It must cover the area, not that of households. Moreover, the question of whether industry really needs to be 'pampered' by the state, not to mention whether there are operators for the new radio towers. There's still air up here as far as planning is concerned."
"49","MIXED","The problem with politicians is and remains, the necessary expertise in action with business thinking and acting.
Unfortunately, the profession of politician requires little or little expertise and is probably the only
where the expertise does not have to be submitted/proven before taking office!"
"50","POSITIVE","You really say something true!!!"
"51","NEUTRAL","Coalition agreement: “We are bringing the gigabit networks to all regions: EUR 10 to 12 billion for nationwide fibre-optic networks, as far as possible directly as possible to the house. Removal of existing radio holes. Forerunner role in building the real-time mobile standard 5G. Free Wi-Fi at all public facilities, trains and stations of Deutsche Bahn.
We create a citizen-close, digital administration: digital citizens' portal for citizens and businesses that makes virtually all administrative services available electronically. “Digital First” principle: priority of digital administration services over the need for personal presentation or written form.”"
"52","NEGATIVE","Thought too short again!
The radio licences would have been subject to specific conditions and timing requirements, which would also be required in rural areas to provide a compulsory supply to management owners.
The government is solely responsible for the current situation with improvement at the expense of taxpayers!"
"53","NEUTRAL","Germany 2019!!"
"54","NEUTRAL","The EUR 1 billion is not more than a symbolic act to affirm goodwill. In order to really tackle digitalization, completely different sums and legal changes are needed. 
But our tax money is increasingly needed every year for non-forward-looking measures."
"55","NEGATIVE","Are they the same planners as the BER?

Will it actually cost “only” one billion euros? 

How much of the sum is put on us consumers?

Completion before 2030? Or more like 2130?

Cisco or Huawei?


Questions about questions..."
"56","NEGATIVE","The mobile communications companies have no interest in supplying rural areas nationwide. Few customers equal little profit. And at that time, and certainly also at 5G, our government failed to oblige the corporations to provide a comprehensive supply when issuing the licences.
So the familiar game, privatize profits and socialize losses."
"57","NEUTRAL","And how to do this without Huawei?"
"58","NEGATIVE","In other countries with much lower population density, this seems to work much better. And if it costs just over €1 billion - why hasn't it been done long ago? Ten billions are being thrown out of the window, especially since 2015 and one thing - fundamental for a developed country - simply remains. Irresponsibility or inability or both?"
"59","NEUTRAL","According to the 5G Association, the 5G expansion without Huawei in Germany will last at least 2 years longer and at least 10 billion euros more expensive"
"60","NEUTRAL","The German government has purchased 100 billion from mobile operators for the LTE licenses, this money is naturally lacking in the construction of the network. Returning 1 billion of these to fill the last LTE gaps is more than fine. 

Is there a schedule?"
"61","NEGATIVE","Digitalization is progressing!
We now have enough zeros in government and opposition.
Now only a few more ones are missing..."
"62","NEGATIVE","Providers are not able to comply with their contractual obligations, so the taxpayer has to bleed. Then the consumer pays twice again. Our money is good and happy to throw around you!"
"63","NEUTRAL","Socializing costs (radio towers), making profits recovered. Does that look like the “free market”?"
"64","NEUTRAL","I hope the Scheuer has not already concluded any contracts in advance"
"65","NEUTRAL","It is much more important to fill the holes in politics that the depicted ladies and gentlemen have caused.
We can still live very well with radio holes. This is just about subsidies for the economy, and the ordinary consumer is once again excluded."
"66","NEGATIVE","I come from a city with the star (Daimler). For me, Telekom has 6.5 Mbytes as top speed and my mobile phone shows E. I repeat, I come from a city with a star and do not live anywhere in the country."
"67","NEUTRAL","has been refurbished since the year 2000 at which the road or sidewalk?
If so,..."
"68","NEGATIVE","Previous on the radio:
We have internet quality like Angola - but the country has a civil war behind it with considerable destruction of its infrastructure.

The failure and oversleep of the most important problems passes through all areas of life.."
"69","NEUTRAL","The population must therefore pay their own future, taxpayers' money, and on top of that, in comparison with other countries, pay the highest cost of Internet to mobile operators.
That's what I call once again a typical German “progress”, out of this government."
"70","NEGATIVE","Dear Mr. Scheuer,
I still cannot understand why the “market” that you always praised about the clover cannot solve this problem.
And now the state itself has to set up the radio towers instead of carving the laws that oblige the providers to do so?
Have certainly recommended their “advisers” so."
"71","NEGATIVE","Oh, dabbly ducks at work. Digitalization is already behind us. Government you wanted to think bigger, then no longer digitization, but quantization. Digitization is already an old hat and you are always so innovative, then you can certainly also quantify."
"72","NEGATIVE","“It is about reducing bureaucracy and creating a modern and effective welfare state. A good cellular structure is a prerequisite for this. “
Yes... this welfare state is unfortunately at the top of the agenda."
"73","NEGATIVE","Your last sentence: Yes, but not for us.
No problem has been solved, even if they still celebrate so much up there.
Old-age poverty remains. Workers are too heavily burdened by the SV contributions and taxes.
“Social” only works for the people who arrive and thus the profiteers of the situation, there even without any limit.."
"74","NEUTRAL","Dismantling personal contact with the citizen, dismantling and digitalization. For this, Hartz IV and no employment. Do we really want to?"
"75","NEGATIVE","Since I am rather critical of mobile communications with its radiations, I would have liked it if this money had been used to extend the normal Internet infrastructure via fibre, so that there is still nature without mobile radiation harmful to human animals and plants.

It is simply unacceptable that there are commercial establishments in Munich that are now switched off the ISDN line and whose telephone system is now to be operated via a 1,000 DSL via Voice over IP. (Internet may be possible through a private contract from the neighbouring municipality)"
"76","POSITIVE","128Kbps ISDN is better for voice than PARTIALURLPLACEHOLDER DSL?"
"77","NEUTRAL","Quote: “Federal Transport Minister Andreas Scheuer (CSU) complained for too long approval procedures in the expansion of mobile infrastructure.” 

That's right. Well, Mr. Scheuer was not born yet, or was in kindergarten, primary school, where many of the bureaucratic hurdles and bureaucracy became law by federal and state governments. 
The world of local, district and state administration looked completely different in the 50s, 60s, partly taken over from the Prussian administration period. And with the progressing computer and digital time, not or only insufficiently adapted as processes devoured.

Anyone who wants to see how and where the old Prussia is still - in fact - lived - only has to look around in so many German courts, administrations and even police officers. Documents, forms and stamp culture as they were from Emperor's times."
"78","NEGATIVE","Greeting from Hua Hin Thailand, 5 km from the center I write and read at 5 g..."
"79","NEGATIVE","I am also often in Thailand, every time I
back to Germany it's over
with coverage 4G. radio holes; or
2 G. I have to drive 3 km to get a 3G connection
to get it."
"80","NEUTRAL","I know why I didn't have a net near Meseberg.

There were no milk jugs there."
"81","NEUTRAL","Yesterday visit near Meseberg with friends. 
A lot of police but little network.
That was 3 cozy hours in the very deep hole of the non-existent net.
Nets that have holes are unfit.

In Meseberg, who is surprised, there is now a broadcast mast so that the members of the round can also tweet with their family on Sunday. 
Was it not in Honnecker's times that he was driven only over roads and through landscapes where winding elements were shown at the side of the road?

I'm Wessi and only know by hearsay. Or is that fake news?"
"82","NEGATIVE","I don't understand. The problem is not that all network operators cover a total of 99%, but that each network operator sets its priorities elsewhere. I only have one vendor. The only reasonable solution would be national romaning. All other numbers on paper without an effect."
"83","NEGATIVE","Bitcom President Achim Berg warned already in mid-2018 (https://www.5g-anbieter.info/ratgeber/reichweite.html):

“With this (with 5G) no economic coverage can be produced. On average, a transmitting mast would have to be installed every kilometre, connected with fibreglass and supplied with electricity. We would have to dig up all of Germany in order to achieve the required area coverage. This is simply not feasible and goes past the realities of mobile communications. “

What a farmer would need 5G for in his fields (which could not be done with LTE, but which they often don't have) would also interest me very much. I think that most farmers have completely different worries..."
"84","NEUTRAL","Of course, farmers need 5G.

The new agricultural machines are designed to determine the settings from the data themselves."
"85","NEUTRAL","How generous: a whopping €1.1 billion for the expansion of an infrastructure for which it was allowed to build, previously about €55 billion was put into the bag.

But the bill is not entirely correct. Expenses from the auctions could or could be claimed for tax purposes, write-off the required investments of infrastructure expansion. In an international comparison, access to infrastructure is linked to tariffs, which are characterised by (in some cases significant) performance limitations and are only reasonably usable in the high-price segment (provided that no coverage is expected).

Some commercial operations are not or are inadequately attainable, which reduces sales and thus means lower tax revenues. Innovation and competitiveness are limited, while social purchasing power is reduced.

Had one obliged instead of the licence fee an area extension, a technically up-to-date minimum service and structural opening, it is entitled to assume that the bill (technologically, economically pp.) would be different."
"86","NEUTRAL","And one more word about Giffey's digital leap in civilization: 
In Sweden, an automatic procedure takes its course with the announcement of the birth of a new “tax citizen”, as a newborn is lovingly called official German.

It is explicitly a! only one! bureaucratic act, which informs all the competent authorities. The required documents/documents are served, state benefits are automatically granted (child benefit for example, without any change until the age of 16), etc.
I repeat, there is one for that! bureaucratic act required.

We should be curious to see what is understood in this country by modernising and reducing bureaucracy."
"87","NEUTRAL","Expertise? Nah, what for?
€1.1 billion, so that “mobile phone calls can be made in all households as well as on roads and in rural areas”. Not understood: 5G expansion is not about calling, but about IoT services.
“Mobile phone structure prerequisite” so that “birth certificate, child supplement, parental allowance and child benefit can be applied in a digital format”? No, that would already be done today via fixed lines — if the administrations were to set it up. But they don't. And who should believe that mobile communications will suddenly lead to the creation of online services offered by administrations?
With so much clueless, there is no need to be surprised that Germany is digitally lost."
"88","NEUTRAL","I assumed that over 5G can be called like via 3G and 4G. Am I wrong here? In fact, mobile telephony would have to go over the IP protocol in order to have as few protocols as possible in the future."
"89","NEUTRAL","As a reminder - for the basic pension there are also 1-1.5 billion, that is, for 1 million+ people to make their existence worth living (?..). The Internet seems to play an equal role"
"90","NEUTRAL","Hello Bernhard, apart from the fact that this investment in 5G seems very questionable to me too, this sum would be _one-time_ - the basic pension, on the other hand, _permanent_return_ and sharply increasing every year.


There are many government (s) projects in DE that could be removed in favor of this or that."
"91","NEUTRAL","Achieving this goal is not the responsibility of the state, but the mobile operator.
I do not see the best will that even one cent of taxpayers' money will be used for this.
Apart from that, until now, the state has not really been filmed with fame when it has intervened in any projects.
Hamburg: Elbphilharmonie
Brandenburg: BER
Stuttgart: Stuttgart 21
...
...
..."
"92","NEGATIVE","“I do not see the best will that even one cent of taxpayers' money will be used for this.”

I find this view too simple. By auctioning frequencies, the state has so far collected about 66 billion. These costs were 1) passed on to you as a customer via the fees of their service provider and 2) the providers lack these sums for network expansion.

Earnings so far:
UMTS (3G): approx. 50 billion euros (2000)
LTE NETWORK (4G): 9.46 billion euros. (2010)
5G: 6.6 billion euros (2019)

I want to protect the provider God does not know. But at least economically, I can easily understand that not every white spot is being opened up by them. 
Due to the frequency of auctions, the state is not less responsible for the misery than this by milking the providers.
The network is a modern pillar of infrastructure. And the preservation and expansion of these is one of the main tasks of the state and politics. 
The laced is and remains the customer!"
"93","NEUTRAL","I do not believe that the expansion of mobile communications will lead to a significant reduction in administrative administration due to digitalisation.

But I also like to be positively surprised."
"94","NEGATIVE","Bigfoot: It's going to get worse. If digitalization really needs fewer administrators, they will probably want to control more areas of life and business and monitor and limit us."
"95","NEUTRAL","I don't know. The Roman Empire existed without Internet. Columbus discovered the sea route to India- without internet. Okay, it was an upstream island called America. Even the Wehrmacht made it to Stalingrad without Google Maps and you were amazed again...

When our wise big chairman handled her cell phone, she's still afraid to stumble over the cord. She was recently in India to explain this to the Indernet. 

But who says it: now 1.1 billion euros are being powdered so that we can pass North Korea technologically. Romania, Albania and Bangladesh are simply unobtrusible. 

The money could also have been invested in social projects, such as the pension with 62.9 or so. Or the pension for prevented mothers..."
"96","NEUTRAL","Nice air number: No matter how many billions are announced here again. No “conversations” with municipalities and countries help with the German regulation anger and bureaucracy - the BER will finish even faster. This must be regulated by federal laws and the building law or whatever leads to many lawsuits must also be cledged by accelerated procedures.

Apart from this, there is once again a concentrated competence when an effective welfare state is supposedly dependent on mobile networks. Almost as well as storing electricity in the grid."
"97","NEGATIVE","There would certainly be fewer holes if there were not many citizens' initiatives aimed at opposing the construction of radio towers and thus preventing a radio hole from being closed!
How does the federal government want to exclude this disability?"
"98","POSITIVE","@Gerhard D.
Through education, knowledge transfer, information (already in schools). There are now too many people in Germany and Europe (including governments) who believe that “knowledge” can replace sound knowledge and education. The bornness we elevated to virtue. The smarter ones still believe they have to give in."
"99","NEUTRAL","1 billion to partially build jobs off, then colleague app does everything.Furthermore, it will increase the power consumption and thus harmful to the environment. Do you actually know what you do? Why did one scraped the providers with licenses. Also cool what the SPD all pour into access laws, no receipt gives damages. Can one then apply for funds in the European environment even easier online? Then there is no need for child money smuggers anymore: -) Hey we could make a digital asylum allowance, just stay in the home country and apply for the money here, thank you SPD and thank you digitization * Satire Achtung Satire"
"100","POSITIVE","Yes, undoubtedly a real success.

Of the pledged €8 billion from the radio frequency auction for mobile telephony 
1.1 billion left for closing the black phone holes.
But what the hell.

Still €6.9 billion
You should be able to make a difference with that.
Provided the money is not already planned elsewhere.

So what about broadband expansion in the countryside?
When is something noticeable happening here?
Villages and small towns are long overdue!"
"101","NEUTRAL","Taking €1 billion in hand to close the mobile phone holes nationwide is a mockery of those who are in the dark because of the government's failures and wrong decisions. They can do this in Berlin and turn it as they want - since 2015 the billions are missing behind and ahead."
"102","NEUTRAL","Especially in the advertising brochures: 20% discount on everything! Hardware store t... we close! Estimate 20 employees looking for a job shortly. 5-10 MA may find new employment in the competition. The rest? Cross-entry teacher? Ki Ta temporary aid or yet AA? 

Now even the DIY industry is weakening, in the super-ruled South Baden region."
"103","POSITIVE","There are so many great and exciting new professions in the beautiful new world, for example scooter loaders or pizza, burger and Suhsi riders. Otherwise, simply wait for green citizens' money, then no one will have to work anyway, all will live in prosperity and in harmony with nature."
"104","NEGATIVE","Large projects and Andi Scheuer = total damage"
"105","NEGATIVE","At the same time, it was noted that the Cabinet definitely did not have to die of thirst at the excise session. And a fruity refreshment was also served. Only in the fruit salad there are nowhere non-seasonal import fruits with a disastrous carbon footprint.

A government that wants to restrict the people in their freedoms because of the alleged and man-made climate heating, and once again more vigorous taxation must lead by example and eat only domestic and seasonal fruits; in cold and rainy November there are still very few apples and pears in it. Bananas, on the other hand, are taboo all year round, but the Chancellor should not have any problems with that."
"106","NEUTRAL","You don't seriously believe that only one of these people is willing to give up anything he wants you to do without it? This is the new self-proclaimed nobility (or elite) that make themselves a spoil of dfas land!"
"107","NEUTRAL","Quote WO: “Pressure on the government came from the digital association Bitkom and the Greens “
I think the pressure comes from all sides! Why are the Greens mentioned here?"
"108","NEGATIVE","I'd be glad if the government hole could be stuffed..."
"109","NEGATIVE","Nobody wants that."
"110","NEUTRAL","5G? I would like to have 3G designs here, 8 KM from Braunschweig."
"111","POSITIVE","There are regions where you can't even send an emergency call, recently, you hardly believe it in an ÖR transmitter.

Please be glad about 3G!"
"112","NEUTRAL","The digitalization madness overtakes itself as nobody ever loses a word about what new health damage is caused by this permanent PC use. It starts with an unnatural sitting posture, in which both arms have to run half bent over the PC keyboard. Then the constant looking up at the screen, constantly putting your head in the neck. Muscular and facial diseases accumulate, which harm overall physically and until now are only trivialized.
On the other hand, digitalization also relies on power supply. What electrosmog the PC users are exposed to is concealed.
Last but not least, the exorbitant increase in electricity prices through ambitious politicians' goals to turn Germany into a model state for eco-economy that does not generate energy itself, but purchases expensively from abroad. How honest is this, do not want to get your hands dirty, fooling the Saubermann, and then buying dirty electricity e.g. from obsolete nuclear power plants from abroad. This is political vanity at all levels, which is absolutely incompatible with."
"113","NEUTRAL","The Internet is now just new territory for all of us.
Nevertheless, the government is now taking EUR 1 billion in its hands. And then, what happens, who does she give the billion?
So farmers can now plough their fields digitally?
Germany is now digitally the third world."
"114","NEGATIVE","If you exclude mobile operators, like Christmas geese for the licenses, then you should not be surprised if the expansion is not going forward...
The receipt is received by end customers, with poor network coverage and horrendous fees."
"115","NEGATIVE","Horror fees = electricity!"
"116","NEGATIVE","In the ZDF, it was reported that the money comes from other pots for digitization. In other words, it is only restrained and other measures are thus shifted backwards. In addition, there is a misleading percentage in the game: apartments instead of areas. If a high percentage of apartments is indicated, they are usually present in conurbations. The less densely built-up areas are crucial, which are much more in number and the coverage is supposed to be laughably low. Like, for example, along the railway lines! Here the Germans are once again deliberately scattered sand in the eyes of their government!"
"117","MIXED","Creativity is therefore sufficient, only no competence."
"118","NEGATIVE","So taking money in your hand, I guess it's not done - is it?"
"119","NEUTRAL","Oh, Huawei won't mind!"
"120","NEUTRAL","It's all specialists at work!"
"121","NEUTRAL","The Federal Republic of Germany invests 6.6 billion euros and 1.1 billion euros. This EUR 1.1 billion think 1% of estimated total costs. Why does the state not invest a little more?"
"122","NEGATIVE","I don't believe a word

I've been hearing this blame since 2007. 
But ever. Behind Uganda there is still room in the list"
"123","NEGATIVE","Even this project will not support the “Groko”, it will remain with the announcements, but what the hell, many if not all today's participants will no longer be members of the government after the next Bundestag election, so who cares, “Groko” has long since “finished” ... : (
Poor land!"
"124","NEUTRAL","Citizens will find themselves to take care of the polluters once they no longer enjoy all-round protection."
"125","POSITIVE","Finally our Heiko can be seen again. For a few days, they didn't hear from him. Great, he certainly came from jogging, or how can I interpret the training jacket in the photo of the world?"
"126","NEGATIVE","The oligopoly cheers. High prices, moderate performance and now the state is also filling up the gaps. That's great. 
T-Mobile, Vodafone, Telefonica and United Internet are bowing towards Berlin."
"127","MIXED","This is very commendable... But what means are the holes in competence in the government?"
"128","NEGATIVE","You can't have everything."
"129","NEGATIVE","Once again, politics mistakenly thinks that you just have to take enough money into your hands, and then you could push any technological development in the desired direction. I have not seen the question that there may be other reasons why companies are only weaker in favour of expansion, unlike other countries. There are certain issues of bureaucracy and attitude towards technical innovation. On both points, I have not yet been able to see that there is a positive attitude among our leaders. It is always more convenient to discuss fears and build up bureaucracy than vice versa! If you look alone at what funds are going into some pseudo-studies to endanger mobile communications, you don't have to be surprised."
"130","POSITIVE","Significant, for exactly what Mrs Giffey wants to push ahead with the expansion. Not for the economy, for example, for revenue, but for easier redistribution, that is, expenditure."
"131","NEGATIVE","Whoever earns billions with the frequency auction is waiting for the surplus income from VAT in addition to the happiness of the income. Prices have to cover these expenses and the hurdle where it is not worth it is accordingly high. Maybe it's a little fairer, but the revenue isn't getting out of the way - sand litter."
"132","NEUTRAL","Wow. EUR 6.6 billion, the federal government purchased the mobile radio licenses from network operators in June 2019 and now manages to allocate only 1 billion for the expansion of unprofitable areas. Of this, 20 -30% will certainly be spent on the appropriations. Really impressive."
"133","NEGATIVE","Hey, the poor polioticians want to live on what and so they don't have to work so hard, they buy a lot of advisers that costs everything!!!!"
"134","NEUTRAL","Whoa. Apply for the birth certificate online, here the government is once again sharing one of its boldest visions, thanks for that.

And to what extent should the expansion of our mobile networks be the prerequisite for an effective welfare state?"
"135","NEGATIVE","That's what Mrs. Giffey says. To request all transfers conveniently from the sofa. More effort would be required too much."
