"","sentiment","comments"
"67","NEGATIVE","@jinda n. 
“our policy has become arbitrary!”
Not at all. The politically reasonable refusal to cooperate with the right-wing AfD is by no means an expression of arbitrariness, but constitutes a clear point of view of democratic orientation."
"68","NEUTRAL","The Greens currently sit on the Bundesrat for nine Länder.


No State Number of votes
=======================
1. Baden-Württemberg 6
2. Berlin 4
3. Bremen 3
4. Hamburg 3
5. Hesse 5
6. Rhineland-Palatinate 4
7. Saxony-Anhalt 4
8. Schleswig-Holstein 4
9. Thuringia 4

=====================

Votes total 37

Votes needed for absolute More: 35

(Source: https://www.bundesrat.de/DE/bundesrat/verteilung/verteilung-node.html)


Since all federal states have to cast their votes uniformly (otherwise the votes do not count), the Greens can block any law in the federal council at any time, and this is why it is an absurd idea to continue pursuing junior partnerships with the Greens in the state governments and then wonder if the Greens (as a small opposition party) actually determine domestic policy in Germany and as a minority majorize the majority (to put it very politely). With Brandenburg another four votes would be added.

It is no wonder that the Greens have seen themselves as the “real” government for years, and the Greens will continue to play easily with the government if you like to “take them on board” everywhere."
"69","NEUTRAL","We've had that before. Schröder threw away because he was completely blocked in the Federal Council.
Before that, however, he still realized the neoliberal dream of the endless supply of blackmailable low-wage wages and thus established old-age poverty."
"70","NEUTRAL","The Kenya coalition of three democratic parties wanted the greatest possible success for the benefit of Brandenburg and the Federal Republic."
"71","NEGATIVE","There will be eternal discussions with the Greens and no results. Only demanding resources, but strangling one's own economy is not going to be possible in the long run. Lost time! In addition, the star of the Greens will soon fade."
"72","NEGATIVE","the Greens - yes eternal discussion - result - also bend under pressure from FFF
does not go well in the long run - right, only until then unfortunately a lot of water runs..."
"73","NEUTRAL","The last sentence is indicative. “None of the other parties wanted to coalise with the AfD as the second strongest force.”
They cling to power with all the contractions... the will of voters is trampled."
"74","NEUTRAL","@Michael L.
“The last sentence is indicative. “With the AfD as the second strongest force, none of the other parties wanted to coalise.""”
Because, fortunately, it corresponds to the absulut majority of voters (which is distributed among different parties) not only in Brandenburg, but in the Federal Republic as a whole."
"75","NEUTRAL","It is time to come that after elections no purely interchangeable party-purpose alliances can be made because of the lack of majority attainment and political voters must be taken into account. I look forward to these times."
"76","NEUTRAL","I rather suspect that voters are crumbled; in the sense of: see, your vote has not brought anything - so that your vote is “sensible” again, so that your vote also matters (slogan: choose SPD or CDU or Greens, then you are there, _); -)))"
"77","POSITIVE","Once again very cute, how AFD fans are hysterically eager about the legally impeccable and democratic coalition formation. 
AfD sympathizers are begging for a coaltion with the UNION. 
But Brandenburg can do excellently without the right-wing and superfluous AfD."
"78","NEGATIVE","I would have found a minority government more honest."
"79","POSITIVE","A coalition in breadth coupled with the hope that there may also be a good policy in depth.
Happiness up!"
"80","POSITIVE","They do everything for the benefit of the citizens."
"81","NEGATIVE","Why is it the only “Kenya” coalition? 
Afghanistan has the same colors and would be more appropriate in terms of the political situation!"
"82","NEUTRAL","@ Brenz G.
Nope. Only in terms of colours. Fortunately, the right-wing AfD is not part of the coalition of democratic parties."
"83","NEUTRAL","I'm in SF next week at TESLA for the Akionary Assembly. I will use my voting rights against a factory in Brandenburg. Never again today's Germany."
"84","NEUTRAL","Which one do you mean?"
"85","NEGATIVE","That's where the smuggling kids found each other."
"86","NEUTRAL","In the group of the AfD."
"87","NEUTRAL","What vadis CDU? You have to assume that you are not afraid of playing the stirrup holder after the next Bundestag election to help Habeck in the saddle? In Baden-Würrtemberg you have already done this on the state level. Anyway, you won't get my voice."
"88","NEUTRAL","if we ever see the day that MEPs do not receive a diet but a salary from which KV/PV, ALG and RV are respected (the time has long been there) and expenses are not paid lump-sum but only on presentation of receipts or receipts (no booking without receipt), company vehicle only with 1% tax etc., the Separating the chaff from the wheat"
"89","POSITIVE","Dear Patricia,

the lush money also did not animate you to go into politics. Do you think a cut will improve the quality?

Then I wouldn't pay out any more money at all, I'm sure the quality will be the best."
"90","NEGATIVE","Yes, political diversity and differentiation have thus been absurd. The will of the voters is trampled and in future it remains only the choice between change-AFD or standstill CDU, SPD, left, green, FDP. It remains to be hoped that people wake up and see the change leaves only one choice."
"91","NEGATIVE","This will be difficult as long as the AFD does not get out of its social pension program.
So far, she has the reputation of the party for better earners.
(Not that the single party had anything left for the weak;) - the fake basic pension also does not solve the problem of old-age poverty at taxpayer's expense..)
Even with the medicinal plant cannabis, the AFD would have to take off its medieval attitude and become more modern."
"92","NEUTRAL","What is the right of these parties from the third to fifth positions of voters to claim that they will form a coalition. 

It turns out where we have arrived."
"93","NEUTRAL","@ Karl N.
“What is the right of these parties from the third to fifth positions of voters to claim that they will form a coalition. “
It's simple. Because the coalition was formed according to legally impeccable democratic rules. 
Before the election, voters were in no way left in the unclear that the democratic parties categorically excluded cooperation with the right-wing AfD. 
The majority of voters opted for different parties from the democratic spectrum and not for right-wing populism."
"94","NEUTRAL","At the main station I feel already remembered Kenya, so why not even a few meters further in the Landtag."
"95","NEUTRAL","What's such a hampel? It doesn't matter who coalise with whom, except with the Afd."
"96","NEUTRAL","@siegfried w.
how do they define “politically reasonable”?"
"97","NEUTRAL","The CDU as a majority procurer for red-green. She won't be allowed to go through that in the long term. The CDU has learned nothing from similar steps of the FDP."
"98","POSITIVE","In Baden Württemberg you obviously have no problems with this."
"99","POSITIVE","Dear voters,

Thank you for your choice and support for our party.
Since it does not matter what you choose - and we just want to get to the posts, we propose that in the future completely abandon elections. This can save a lot of money - because we govern one way or another.
There are no distinctions anymore. We ask for your understanding.

Sincerely, your Unity Party."
"100","NEUTRAL","Political education is necessary."
"101","NEGATIVE","Why do they not form a German Unity Party, then there is no need for coalitions. It's all the same porridge anyway."
"102","NEGATIVE","Unfortunately, with your sad opinion, 
then you no longer have to announce that there was an election of 25%...; -)"
"103","NEUTRAL","It was with the CDU in Brandenburg for me."
"104","NEUTRAL","Frank S.:
You've been AFD basher for a long time, haven't you?"
"105","POSITIVE","It's funny what the AfD client has so much trouble here. 
I think it is good that the agreement is broad across all parties. Even in Brandenburg, democracy remains connected. Good news."
"106","NEUTRAL","What else does democracy have to do if all parties want the same?"
"107","NEGATIVE","“The new cabinet is more feminine and younger than the previous one. “

That's horrible.
Will the louder “good disciples and women's laws start?
Like Giffey?"
"108","NEUTRAL","was foreseeable — no one wanted to see —"
"109","NEUTRAL","Pink - purple - whatever. Will already be 🤔"
"110","NEUTRAL","And?
Does Kenya want to join?
Jamaica's not part of the game.
Borussia Dortmund, anyway. 

Could you please return from the purely associative and folkloristic color name 📍 of coalitions to mention the party names?!

Just because the coalising parties, with the exception of the FDP, have committed themselves to X-arbitrariness under Merkel's flag, you probably don't have to sort them according to colors like building blocks.

A chancellor who documents her respective coalition skills with her jacket colors does so only because she loves the rough simplification. 

Worst of the worst: 
In several press photos, you can see that her epigonin, the party chairman and the Minister of Defense during her subsequent internship with the color scheme
is fitted. Often in a more pale color gradation.

This is not a joke, but a “stuff” collection for a doctoral thesis
with the title:

“From party spectrum to colour spectrum”

 Subtitles: 
 Dedifferentiation and banalisation of the parties in the Federal Republic since 2005."
"111","NEUTRAL","There are not only color associations. The coalition of the SPD and the CDU is commonly called the “grand coalition”. Apart from that, the parties are clearly assigned to the colours and concepts such as Jamaica or Kenya are therefore quite understandable. The three coalition partners were also mentioned in the article."
"112","NEUTRAL","The parties in the coalition associations in the FRG could, after all, relinquish their original party affiliation and establish a joint party with the coalition partners, because they basically serve a new and also a common political direction in the Community!"
"113","NEUTRAL","Uhhh neeee..."
"114","NEGATIVE","The term KENYA is used up and down, that you don't like to hear it anymore. It is the description for a trio, whereby the junior partners cdu and green together do not come to the afd result. The spd and cdu have achieved the worst result in their history and are still in government. Not to speak of the left punished by the voter."
"115","NEUTRAL","Yes, Andreas and what is your solution to the coalition problem? Do not rule at all, as the FDP saw this as a solution at the last BTW? Their mention of the election result of the left and the disastrous cutting off of the SPD and the CDU and their calculation with the AfD do not solve the problem that a government coalition must exist..."
"116","POSITIVE","Beautifully colourful."
"117","NEGATIVE","Yo, at least ebbes..."
"118","POSITIVE","Good decision for Brandenburg. A stable government without extremists. And with green economic policy, Brandenburg will create even more economic coups like Tesla. Good luck."
"119","POSITIVE","Yes, luck will be needed by the people of Brandenburg. But “stable government”, that's already a laugh."
"120","POSITIVE","You can't scare the voters even more. Nor do you need to be a calculator in order to dream of a broad agreement with the Greens, with a voter turnout of just over 50%, so the vote shrinks to below 45%. But only on the verge. 
Anyone who knows the color circle knows that everything mixed in colors turns to brown at the end. Apparently, blue would still be the better choice."
"121","NEUTRAL","Which voter was “scorned”? It was clear before the election that there will probably be a tripartite alliance. And votes or elections in democratic systems take place in such a way that only votes cast can be counted. In the votes cast, 90.8 percent of the Green members in Brandenburg were in favour of the coalition. A very clear vote in favour of this."
"122","NEUTRAL","The CDU has become unselectable for me as a worker and taxpayer!"
"123","NEUTRAL","large employers have also already partially frozen the party donations..."
"124","NEUTRAL","And someone wants to tell me that the CDU didn't slip to the left. A shame how this party has developed in recent years."
"125","NEUTRAL","The CDU in Brandenburg has always been a bit more liberal."
"126","NEUTRAL","Hopefully there will be the Ukraine coalition in 2021. Sweden coalition would go too."
"127","MIXED","As long as there is no blue, everything is ok"
"128","NEUTRAL","Why should you still choose the CDU when you end up with a coalition with the green?"
"129","NEUTRAL","A CDU voter elects the CDU to support the CDU's electoral program with his voice. With which parties a party that does not have 50 percent of the votes and can rule alone will go into a coalition after the election depends on many factors. Because of fear of the wrong coalition partner, perhaps not to rule at all (like the FDP), every voter such a party is in fact a reason not to vote it again, because then 0% of the program will be implemented. In a coalition with, no matter who, it might only be 60 percent. Whether the coalition partner is red, yellow or green, it doesn't matter. 
there must be a majority behind it. Then compromises must be made in terms of content, since different parties logically have different programmes."
"130","NEUTRAL","a very large GROKO also, 
which is supposed to be better functional tinonizing? , when the nationwide known Groko, who sausages around, each other, when something was bumped up again, the black Peterhin and pushes, so that nobody looks through? 

Make yourselves honest. 
Minority government, which must seek a majority for everything, then the right debates will finally come to the table! 
so here 4 parties just split up the cake to get their posts

— and because you are a so-called coallition, so soft debates — you are obliged to the coalition partner — 

is my opinion"
"131","NEUTRAL","What four parties do you mean? The coalition, at least, consists of only three parties.
Why you are advocating a minority government that can prevail even less than a majority coalition will surely remain its secret..."
"132","NEUTRAL","No matter what you choose, you always get the soup right away. Germany's democracy on the ground."
"133","NEGATIVE","NO! NO! It doesn't matter, with the AfD you would choose a different policy."
"134","NEGATIVE","With these gimmicks you won't get me back as a voter and since I want something else, only the alternative remains."
"135","NEUTRAL","The CDU goes to bed with everyone - the main thing is to get to the troughs. But it's nice to see that everyone who has been saying for a long time that the CDU has moved too much to the left, which is often denied by the media. 

CDU is not even a gossip from what she once was. Merkel has become the gravedigger of a conservative party. Center/right was once. CDU just as unselectable as all other established parties."
"136","POSITIVE","right, but AM has never been alone, and its members have always supported all the decisions."
"137","NEUTRAL","Well, then the way is clear for the first and most important government business in the whole legislature: order a company car at Tesla... :D"
"138","POSITIVE","That's what the voter did not want, God protect us"
"139","NEUTRAL","Are you the voter? But don't worry. It's fine."
"140","NEGATIVE","It is a pity that the AFD, as the second strongest force in the country, is not involved in the government. The AFD is firmly rooted in the Brandenburg population. Especially in the municipalities of Uckermark and Lusatia. The AFD is the only party that politically rejects the energy transition in Brandenburg. That would have been good for the lignite and the power plants. One can only hope that the AFD plays an important role in the Parliament."
"141","NEUTRAL","Apendix
“The AFD is the only party that politically rejects the energy transition in Brandenburg.”
That's not true. I watched the show of the “top politicians”. From the AFD came the step-by-step proposal. From another candidate of the SPD? the subsidies came into play. That's where the bear's fur has already been distributed. An objection from a young spectator to the AFD: “Yes do you want to renounce the billions?”"
"142","NEUTRAL","And if it is no longer enough after the next election, comes “red-dark-red-black-green” and maybe even a praese yellow. The so-called EP (Unity Party).

Hm... seems kind of familiar."
"143","POSITIVE","The “praise” is a pinch!"
"144","NEGATIVE","Unfortunately, the parties have become too arbitrary. Each party can, apparently, with anybody - except the AfD, and sometimes the left."
"145","NEUTRAL","Again it is true that the CDU has become a party rumbled to the left. A conservative, this party can no longer elect and must seek a new political home. It still works with the prevention coalisations but how long does it go well. I regret that the CDU now wants to form a government that really resists any conservative will. Too bad about this decision in Brandenburg."
"146","NEGATIVE","Unfortunately, I can only agree. I feel the same way."
