"","sentiment","comments"
"17","NEGATIVE","The same megalomania as in the Third Reich, only with a different focus. A people who are mentally disturbed in the collective"
"18","POSITIVE","Thank you for this honest and open summary."
"19","NEGATIVE","A worse Germany on the way to become even worse. Thanks to Merkel and an incompetent CDU who does not manage to get rid of her. Then you have to dodge alternatives."
"20","POSITIVE","Nicely rewritten!"
"21","NEGATIVE","Where were all the journalists who recorded these bastards?
 Journalists after the Second World War and the fall of the Wall were asked why they did not openly report about it.
After all, this is the task of journalism.
The Third Reich and the GDR were dictatorships, and journalists had “no choice” to report about it.
If these circumstances are the same today, do we have a democracy today?
Or are many journalists in AfD Förderverein?
Because they just play through this “coverage” into the hands of those.
Thank you, Mr Aust, for at least mentioning things by name afterwards.
Through various social media, the mind-making population has informed themselves.
At that time, information condemned as fake news and mood-making, sometimes turn out to be true.
Or is this just the tip of the iceberg?
A small part of the big whole?!?!"
"22","NEUTRAL","trifle, but nevertheless: has the Afd not already competed in 2013 (at that time still under Lucke as a purely EU-critical party) and has just missed its entry into the Bundestag?"
"23","NEGATIVE","In any case, the five years so far have shown clearly and clearly that we are not able to do it - at least not the way we have done so far..."
"24","NEGATIVE","And even here, in a critical post: Pegida = extremists. Didn't you read Patzert's study? Unfortunately, with such indifference, the intended criticism remains superficial."
"25","POSITIVE","Dear Mr Aust, thank you for this equally great and disturbing summary of the events that will probably lead to the decline of our society as we knew it and would have liked to leave our children and grandchildren. Thank you Mr Aust!"
"26","NEUTRAL","This balance sheet and the related consequences, which are far from over, have prompted me to choose Australia as my permanent AE location - if I could do it..."
"27","POSITIVE","Good decision! We have the visas and our last flight from Germany goes away in 16 days to Down Under"
"28","POSITIVE","Great story! The best overview of the topic since the beginning of the refugee giant. And above all, I think, one thing becomes clear: how a political system and society can change within a few years through misinterpretations of a democratic-republican constitution and through the over-moralisation of politics (A. Merkel and the supposed green-red majority). Now the country is exposed to extreme political centrifugal forces.
In addition, with regard to a compelling EU-European solution to the migration problem, I believe Mrs Merkel has acted completely Prussian hegemonial in Germany alone and has put some pressure on other EU countries. In the course of this, it was left to the German public opinion makers to condemn all other EU countries as right-populist, heartless and violating the right of asylum. This is a bad situation!"
"29","NEUTRAL","In a large number of media, especially in public law, unilateral reporting on the subject of refugees took place. All critical statements about the current mass influx of so-called administrators or news editorial offices are prevented throughout the country. According to a recent survey by the Allenbach Institute for Demoscopy, only a very small proportion of the population is' balanced 'in the media; in some cases, the coverage is perceived as' one-sided '. Such a discrepancy between predominant messaging and subjectively experienced reality must make one thoughtful. It is quite true, writes the FAZ,... that in the refugee crisis some media have written and sent themselves around their heads and collars. All seriousness was demanded in the exuberance of the welcome culture not to report what is, but to proclaim for the good cause, that is, to make the facts beautiful, since reality cannot be expected to the stupid, unenlightened people.
 In German news broadcasts, the image of the immigrant refugee was often marked by the portrayal of touching individual destinies and the qualified skilled worker who could be integrated tomorrow if it was “not so bureaucratic”. On the other hand, much of the audience and readership concerned the question of the consequences of unlimited immigration of mostly unqualified young men, to a high percentage of illiterate young men? In particular, the public news stations often tried to missionize their viewers. The dictatorship of political correctness, often practiced by a multitude of different talk masters, has an irritating effect on me because it seemed no longer allowed to express one's own effort for a reasoned opinion, in short: the “yes, but”, the doubt about the usual black and white painting."
"30","NEGATIVE","And for some time now there has been a different tactic on this subject: we simply don't talk about it anymore and try to occupy the politically only superficially interested public by launching other issues."
"31","NEUTRAL","#Merz2021"
"32","POSITIVE","???? A board member of Black Rock is sure to make things better???"
"33","POSITIVE","Thank you."
"34","NEGATIVE","What does Mrs Merkel do, she is now kicking off the next migration of nations. Asia, too, must finally get rid of its overpopulation and certainly not the best will come."
"35","POSITIVE","Thank you for your moving summary, Mr Aust. The development of recent years is frightening and the fronts hardened from all sides. Her article gives hope because it does not cover up, cover up, but shows cause and effect."
"36","NEGATIVE","She (Mrs. Merkel) didn't get us through anything. She was always just a “placeholder” for a actually acting head of state. It has ridden the wave of economic success, but it has not brought about.
She managed and split like never before.
In foreign policy, it was the “rigidity” in a changed world. Without ever providing answers to the burning internal and external questions. This rigidity made them special from the gaze of others. It has done nothing in the long term.
It's a sad record. For Mrs Merkel, for Germany."
"37","NEGATIVE","I'm sorry. And you just don't want to learn from the mistakes. Or why does the AfD please have such an inflow? In principle, Mrs Merkel made this party big"
"38","NEUTRAL","I have often wondered what prompted the Chancellor, who, in fact, had a rather rigorous attitude towards immigration - let's say the CDU/CSU's' original 'attitude on this subject - to this paradigm shift. No matter how you turn it and turn it, I always get to mind this talk show in which a Palestinian girl, in my opinion, was quite sad that after years of uncertainty, she did not know whether she could stay in Germany; the girl seemed smart, spoke fluent German and seemed very well integrated and one wondered: when we talk about successful integration, we mean people like that, right? In the media, Merkel was torn for “her cold” at that time. Many of the Federal Chancellor's voices were made out of power calculations, specifically to win votes on the left of the middle. So far, this has worked out despite losses. Compulsory military service was lifted, nuclear power (which would now fit very well for a more balanced climate policy) was suspended, allowing same-sex marriage, a Eurorescue policy contrary to the Maastricht criteria and a few more trifles (e.g. kitapolitics, etc.). All not classically conservative positions. 
Then autumn 2015: I am of the opinion that Merkel has slipped away. Political blackout, perhaps under the impression of the talk show mentioned. And then an inability to admit mistakes, but rigidly hold on to the course. Maybe also a little Merkel's home (father was a pastor). Who knows... 
Considering how much it costs to deal with the migration crisis, how many people died by illegally entered terrorists (Brussels, Batanclan, Breitscheidplatz) and what difficulties (hopefully I will not be censored now) entails living together with different cultures... a little more unjumping CDU would have kept society together!"
"39","NEGATIVE","You put it in a nutshell. AM has massively geychadeed D with her power, arrogance and thickness.Too bad that she cannot be legal prosecution for this. In addition, she split D."
"40","NEUTRAL","Oh, Mr. Aust. You again. Are you finally applying for the AFD? YOU bore me. yawn,,,"
"41","POSITIVE","Klaus-Dieter: More respect please! Mr. Aust is the editor of the WORLD and he describes the truth and nothing but the truth! If that contradicts your way of perception, then you bring arguments. Everything else is mob and subclass!"
"42","NEUTRAL","@Reinhard B.: Comments on the editorial “Why AfD is not selectable” are probably actually suppressed."
"43","POSITIVE","Mr Aust, the documentation of Merkel's failed migration policy and the incredible failure of the state should be given in a printed summary. 
So we could tell our descendants what Germany once was a great country.
Economically strong, safety in the roads and a significant culture. The land of poets and
Thinkers. Our politicians took all of this from us. Not only Merkel, she certainly had
their faithful followers who did not dare Krtik. Their chancellor is now that of a totalitarian
State. If a politician ever dared to say cautious Kritk, he was put in the corner
in the same way. It is no longer about the good of the country and its citizens, it is about preserving
of power. The dead in the Mediterranean could have been prevented by closing the borders, the dead
and victims of Islamist terror and assaults as well. They invited the perpetrators. Capable politicians
would have foreseen the consequences, ours did not. By the left turn of Merkel, she naturally gets
the approval of all political groups except the AfD. The Greens demand open borders for all
and in the meantime even praise Mr Seehofer for his new policy. None of them look at the pictures in our cities, the feeling of insecurity. Our homeland and our lives have
changes dramatically and there is no end in sight. The elections in Thuringia have led to the frustration of the
Citizens shown. Meanwhile, Merkel is celebrating in India, taking responsibility for the fall of the
CDU now carries AKK. A skillful move by Merkel, like her entire policy. She will give us
leave the shards behind, I doubted that they were still to be putted. Only journalism such as the
Her gives me another hope. Thank you for that."
"44","POSITIVE","Thank you, Anne L."
"45","POSITIVE","Please be sure to watch the video of Helmut Schmidt bei Maischberger from 29.04.2015. What a smart head, in old age, with very clear views. Great politician and human being"
"46","POSITIVE","Yes - often think of the then phrases/H. Schmidt/above-mentioned programme/back/infinitely wise, sovereign, adequately distanced, informed and committed, visionary..."
"47","NEUTRAL","If, in addition to the conditions mentioned here, the foreseeable failure of the euro, and probably also of the entire EU, a also foreseeable collapse of the economy in Europe as a whole, and the necessary state intervention in private life and access to citizens' wealth, then grace us God."
"48","POSITIVE","Very good post, Rainer M. Thank you!"
"49","NEUTRAL","Merkel will go down in history, but negative.
As the refugee chancellor and the chancellor who stands for the decline of the CDU, for the division of German society and also the division of Europe, which is the cause of Brexit.
An end is not in sight until 2021, the media cover it, Germany quo vadis?"
"50","NEUTRAL","Dr. Merkel has taken us well through difficult times. Economically, Germany has never been so good in its entire history. In foreign policy, the Chancellor Germany has also established a position as the leadership of Europe... and and and...
There would have been few people who would have done this just as well, let alone better..."
"51","NEGATIVE","I have read and seen this documentary with great interest. Is there actually a book or DVD summary about it? Since these contributions are paid items, it is difficult to make them accessible to non-subscribers, which would be desirable and in many cases also necessary..."
"52","NEGATIVE","With a maximum recognition rate of 0.6%, they see the whole criminal drama that The Government is doing here. None of the 
98% deported persons subject to exit. 

Furthermore, the vast majority of refugees have no desire to integrate. Documents are thrown away, and this government makes you like all of this, at 2000,000,000 euros cost every month. Money that Germany doesn't have.




What are you writing about here?"
"53","POSITIVE","If you go through our country with your eyes open, then you don't need to talk about regular table slogans. 
I see you every day, those willing to work and integrate, who have long forgotten both!!"
"54","NEUTRAL","I am particularly concerned about the large number of people who come to us and then compete in our social system with the disadvantaged and needy people HERE for: housing, jobs, financial support, social support, school and childcare places. At the same time, Germany's industrial location is becoming unstable and therefore gross national product is eliminated, which we urgently need for this great social task. Can we do this?"
"55","NEGATIVE","No, no, no"
"56","NEUTRAL","All documentation should be compulsory “reading” in school history lessons."
"57","NEGATIVE","It will be, but unfortunately only in 30 years, when it says “how could this happen?” or ""I didn't know anything about it”"
"58","POSITIVE","Thank you, Mr Aust and Mr Büchel, for this important documentation! It's crazy, though, that it took four years to do this. I saved old media articles from 2015, 2016. How there was swallowed, for example in the focus, which talked about many opportunities over months, but then also about “challenges”. I do not see this catastrophic change in our former safe Germany as a fault of Merkel, even if it is politically rational (!) should have acted for the good of this country. But the mainstream in this country just wanted it that way. All the clever people were unable to refrain from the consequences and verbally threaten to the few attendees. Now you can handle it."
"59","NEGATIVE","Unfortunately, the attendants also have to deal with it..."
"60","NEGATIVE","Maximum exclusion of critically thinking, which show late consequences!!"
"61","NEUTRAL","Other episodes of 2015: maximum division of society across families, internet censorship against critics, Brexit due to images of the flood of migration, Trump President of the USA and a completely divided EU."
"62","NEGATIVE","On the other hand, if I look at the reasons behind Donald Trump's impeachment proceedings, they seem to me like a cavalier's offence against our Chancellor's long list of state failure. This woman and her voters have done irreparable harm to the country."
"63","NEUTRAL","That's right. Our Chancellor must not be afraid of a similar headwind. On the other hand, she is sure to expect a fine state act and a lifetime luxury pension...!"
"64","POSITIVE","Very good chronicle of events! If you look at the details, for example in the case of Amris Amri, you have to find out that the dead of Breitscheidplatz (remark on the edge: you have NEVER heard or seen personal names, stories or pictures of them, in other crimes there are already stories the next day) only for this reason were killed due to the policy of open borders."
"65","NEGATIVE","That's right! And it took almost two years and public protests from survivors and severely injured, to set up someone who should protect the interests of the victims at Breitscheidplatz! But if you could read how Brummi riders spontaneously gathered in Britain and then in other countries for the family of the colleague killed by Amri, this chancellor, who has indebted this and so much more, should be ashamed!"
"66","NEUTRAL","Migration is purely factually not about “we all love each other”, but about sharing the resources, infrastructure and values inherited from previous generations. 
For this reason, in the other Western immigration countries, there are clear criteria that regulate immigration according to their own needs. These criteria and effects should be discussed and decided by the public in a transparent and factual manner. The whole topic seems to me to be often transfigured in the discussion in Germany.
The temporary admission of recognised refugees is not meant by this."
"67","POSITIVE","Thank you Mr Aust 👍 for the clear analysis of the last four years so far. The observation of the present and the outlook for the future as a logical consequence of the upheavals in our society makes nothing positive to expect. It would be nice if her series also took this aspect into account. Thank you again for your excellent work."
"68","NEGATIVE","The story of the beginning of the decline of the Federal Republic of Germany. The legacy of a ruthless, irresponsible, stupid policy of a miscast as chancellor:
Angela Merkel's policy! The consequences for those who have always been here are a single disaster!"
"69","POSITIVE","Right!! Well recognized and also clearly written!"
"70","NEGATIVE","The German confused to be fucked with being loved. This is due to his laziness. If he admit he's being raped, he'd have to defend himself. But since he prefers to be “loved”, he bites his teeth together and rashes: “We can do this.” Future generations have a good laugh."
"71","POSITIVE","Thank you, that's exactly how it is 👌"
"72","NEUTRAL","I am very surprised that not yet a single comment has been printed in the editorial “Why the AfD is not selectable”.
My comment there, rather harmless, was the question of whether it was Western value and whether we Germans would still have to swallow it if the American ambassador Grenell recently said: ""... If we say you don't buy Russian gas, you buy American gas, that's how it's done...”"
"73","NEGATIVE","My harmless comment was also rejected. I had just referred to the counter-reason (immigration). The author Schuster did not allow a single comment. Why do you think so?"
"74","NEGATIVE","Would like to join me, but why does not a single comment on the editorial “Why the AFD is not selectable”?
WELT: That's just stupid! Holders you us for stupid?!!!?"
"75","NEUTRAL","Censorship. I'm sure you've come to mind yourself, haven't you?"
"76","POSITIVE","Ever since I saw and read this documentation, I've seen A.M. with different eyes. Your blame for mass immigration is much greater than I knew so far."
"77","POSITIVE","I'm glad you recognized that."
"78","POSITIVE","Many thanks to the WELT for letting me comment freely! 2015 my comments were deleted and I was blocked several times during the time."
"79","POSITIVE","At least now, a process of knowledge has started. Not at the ÖR or for example at the SZ, but at least here. And the fear of slander as a Nazi seems to have decreased somewhat."
"80","POSITIVE","I apologize in advance to criticize this grandiose contemporary history purely in terms of language. Still I stumble over a wording (also in the 21 videos)
“At least as long as there are people” MUST HOT “at least since there are people”
Our language is part of our identity, we should nurture and preserve it. Oh, thank you."
"81","NEUTRAL","Hmm? As long as it can be justified if the sentence thus introduced relates to the future. Whereas “since” refers to the beginning of a statement. I wouldn't put my demands on our language here as absolute as you do."
"82","POSITIVE","A thousand thanks to S. Aust and H. Büchel for this outstanding analysis of the impact of the “welcome culture” in Germany. They've made their way for our country. Please stay tuned to the subject. We need objective, independent journalism in these troubled times."
"83","NEGATIVE","Merkel has divided Germany and the whole of Europe. It's disgusting, and she's still being cheered. Very worrying."
"84","POSITIVE","As I read political newspaper articles, I read equally interested in the comments on it, each and every one. There is always a different picture that people are afraid to express their opinions openly, of the rise of especially young men from other cultures, a country that does not manage, of crime statistics, which disproves so much reported in the media, of the often pre-chewed media reports and You're beginning to feel like you're living in a dictatorship. The will of the population that
Sensation of security, even an AFD is completely ignored instead of dealing with the fears of the population. And we are all so powerless and powerless what actually happens. They talk nicely and nowhere simply tell the truth, because only then can you tackle the problem, perhaps it is not at all. The real huge problem is the endless legitimate periods of the Federal Chancellor in Germany, one should reduce it to 2, i.e. max 8 years and with great probability one could have reduced this article by half because much would not have happened any more. But it becomes persistent, we manage it, we manage it and Germany is rich, continued. A 2 party system would probably not be bad either, middle left, middle right, there is no more, we are a people of different opinions but neighbors and not enemies!"
"85","POSITIVE","You speak to me from the heart, love alice v."
"86","NEGATIVE","I don't see any other Germany. It is not really worth mentioning, of course some come with bad intentions; on the other hand, some German citizens also have bad intentions."
"87","NEUTRAL","Oh, and that's why the “people” with the “bad intentions” don't make the cheese fat anymore? Golden Views"
"88","NEGATIVE","“The state was overwhelmed at times, crimes and terrorism shook the citizens. Dramatic scenes took place at Europe's fences and camps.”

The state was overwhelmed? Crime and terrorism shocked the citizens? Dramatic scenes were played on Europe's fences and camps?

Everything already survived and therefore in the past form? Are you serious, Mr. Aust?"
"89","NEGATIVE","In just four years, we have got another Germany that will not change any more. This fact is visible and audible in any larger place. German is no longer spoken."
"90","NEUTRAL","at the latest in 20 years we have states here, as in the Middle East"
"91","NEGATIVE","Why do we keep being bothered with the A.A.'s face?"
"92","NEUTRAL","@ Volker
I mean the mass killer from Breitscheid Platz."
"93","POSITIVE","Thank you Mr Aust! Thank you Mr Büchel!
An impressive and oppressive report!
I would have liked you to have taken into account the problem of the Western Balkans as well. You remember: the first flood of asylum seekers in 2015 came from the Western Balkans, which were then declared to be safe countries of origin, coupled with the promise of simple legal labour migration (§ 26 para 2 BeBeBezV).
But I guess that would have gone beyond the scope."
"94","POSITIVE","Yes, four years - other Germany. Other me? My attitude to life has changed fundamentally. I used to discuss politics with friends for hours, I read Spiegel u Stern u Zeit, monitor, daily topics, political talk rounds, admired Bedford Strahm and Käsmann. I was a positive thinking, socially committed person. 
Now I am much more secluded, privatize, talk only politically to those who think similarly to me. I doubt my church, laughed at the political correctness duct at my university, I read here at WON and on the axis of good articles and comments to convince me that I am not alone with my opinion. I try to dismantling dystopias with beauty: holidays by the sea, nature. I'm avoiding downtown because I don't feel at home anymore in my city. I am still working for integration, understanding and cultural dialogues. Superficial, so as not to despair. But inside, I lost hope we could make it. I was also not asked if I was THE (what actually??) wants to create."
"95","POSITIVE","This describes exactly my location!!!"
"96","POSITIVE","A very good summary of what is happening. The consequences of this policy will continue to accompany us for many years and I fear that this policy will not succeed, but that policy will create us. Anyone who has mastered the basic arithmetic methods and walks through the German cities with open eyes can clearly calculate the consequences, especially since this policy continues unhindered to this day."
"97","NEUTRAL","Violation of human rights by national borders?
Are you still okay?"
"98","NEUTRAL","Left-green mindset..."
"99","NEGATIVE","As dramatic and unreversible as this is all. You can't wait for this to grow up. In recent years, it has been clear that mistakes have been made. But this is not being processed, but rather glorified, while not only the next wave of refugees is coming, but a review and exploding spending on EU membership. One should give tasks to those who supposedly know better, instead of using last forces to conduct an ideological small-scale war."
"100","NEUTRAL","please: recession"
"101","POSITIVE","Thank you very much, dear Mr. Aust, for this factual and pragmatic presentation of events since 2015.

Although I've been following everything very closely since then, although this compressed chronology is very shaken again and I'm very worried where this will all end..."
"102","NEUTRAL","I would like to suggest that the WELT summarizes this entire video report as DVD (s) and offers it for sale."
"103","NEUTRAL","I would be interested in what costs have been incurred since 2015, not only the federal government but all the costs of the federal government."
"104","NEGATIVE","If we hadn't spent all the hundreds of billions of taxpayers' money on it, we could all retire at 65."
"105","NEUTRAL","How could the fellow thinkers concerned about the future of Germany and Europe be stirred up by means of this great report in all respects, misleading or sleeping fellow citizens by the faithful press and open a broad and open discussion about the devastating consequences and mistakes of the Chancellor's policy? It is high time to act and hold those responsible to account."
"106","NEUTRAL","@ Charles Martel: there was once the idea of a parliamentary committee of inquiry, not only from the AFD, but also from the FDP. Unfortunately, everything is fumed! In view of the events and the lack of corrections, it would be more than necessary."
"107","NEGATIVE","The total failure of politics is absolutely incomprehensible. The strong shift to the right and the growing xenophobia in Europe is constantly caused by those who complain the loudest."
"108","NEGATIVE","I think government action in 2015 was a fatal misdecision. And the “Springer Press”, which includes this portal here, must be accused of protecting this government against all rationality and thus significantly increasing the damage to this country."
"109","NEUTRAL","That's exactly how they said everything well in 2015 city to tell the people the truth and propose a clear calculation and recommendations, our grandchildren must bathe this whole uncrowned move"
"110","NEUTRAL","“Huge consequences”: with the emphasis on “enormous”..."
"111","POSITIVE","A warm thanks to Stefan Aust and Helmar Büchel for this excellent documentation of the refugee crisis. Her video series about migration was the reason for me to sign up for a world subscription. It was worth it. In part, it was difficult for me to see the summary of madness. But it was also interesting to look back at what has happened in the last four years, how Germany has gradually changed. To me, the behaviour of our politicians was and still is frightening."
"112","POSITIVE","Good summary.
But let us not imagine ourselves: if we had looked at our republic in the years 1948 to 1952, or 1968-1972, or 1988 to 1991, or or or our republic, these 4-year ranges would have been as eventful and changing as the years 2015 to today.
What am I trying to say? I do not want to relativate the migration problem. Rather, life is more eventful and changing in general. And when I think of the great wars and revolutions in our history, I would come up with much more eventful and more changing 4-year periods."
"113","NEUTRAL","What do you want to say now? 1914 - 1918 was war and 1939 - 1945 as well!

This was indeed much worse for the country, but the events since 2015 are also an epochal event, which can be prevented!"
"114","NEGATIVE","The shocking thing is that Mr Aust only openly speaks and arranges what we have known for a long time! A part of German society tries to save the world and thereby jeopardizes the stability and existence of Germany!

There is no duty to abandon yourself!"
"115","POSITIVE","Thanks to the authors. They give a voice to those in the country who could choke the untold."
"116","POSITIVE","suffocation - this is the right word!"
"117","NEUTRAL","Basically, it doesn't matter. Today, there are still 60 million Germans without a migrant background. Every year there will be 500,000 less. These are official data from federal statistics. The rest is arithmetic elementary school. Of course, people will come when the Earth's population rises to 11 billion. No matter what we do or think of it."
"118","NEGATIVE","“Of course, people will come when the Earth's population rises to 11 billion. No matter what we do or think of it.”

This is absolutely nonsense! No one has the right to just cross our border!

We just no longer have the strength and courage to prevent the transmission! You don't want “unsightly” pictures on TV! As soon as it speaks that crossing the border is no longer easily possible and there is no more all-round care, the whole thing would stop suddenly.

But we're too cowardly to do that!"
"119","NEGATIVE","Unfortunately, I have to repeat myself: you have chosen this way, now everyone has to live with the consequences.
I didn't want to and don't want to, and I'll never choose a go on like that."
"120","NEGATIVE","I didn't choose this and I'm still affected..."
"121","POSITIVE","Thank you for the successful summary for me, Mr Aust. 

It becomes clear that Germany accepts, accepts and delegates responsibility to the bordering countries, but does not participate itself. 

On the inside, citizens must shoulder the financial and social costs of integration and migration. From two lost world wars and a gruesome German National Socialist history, however, it must not be deduced that Germany can and must be a place of departure for all and everyone now and for all time. 

Many people do not want that and ultimately the political camps are shifting to the edges and there is an unpeace in Germany that seems to have no end. Those responsible for this relude, withdraw or pretend the situation is critical, worth considering, etc. 

Now the task is to integrate more than one million predominantly male refugees without sufficient German and educational knowledge necessary for a modern industrial and service state. Deportations only work in very rare cases, and the legal situation seems to be insufficient. However, this is not amended by the Federal Government or the Federal Parliament. Keep calm; we manage this and acknowledging a difficult situation is all that has happened for years. 

The AFD is now felt for many the incoming party, which at least pretends a different opinion as well as a different direction towards all other parties. As long as the remaining parties come beyond recognition and seek only the lowest common denominator in a colorless way, people will continue to flow in one direction - where it is promised that their Germany will remain their Germany and not where it is said who will be with the current Germany as German is not satisfied, yes can go. Eventually, the dams break."
"122","POSITIVE","That was a wonderfully fitting comment. That's how I see it."
"123","POSITIVE","Thank you for your reports and summaries on the refugee crisis, Mr Aust.

That is important, I think, because everyone starts to develop their own view of things. With such an important part of German history, it can be difficult.

One more point I see differently: “Now they come as protection seekers, as war refugees, as asylum seekers”. Yes, and for various other reasons. For our society, however, these are side aspects. In principle, all people come first as equal new citizens, at the latest their children, who are growing up here. With many new and own ideas about the world and society. That's the big point we're talking about. Just talking about help and having in mind that in the end all people join the universal values - which happen to be our values - leads past the matter."
