"","sentiment","comments"
"56","NEGATIVE","The Berlin Constitutional Protection has failed at least as much.
The BKA and, which I am not surprised, with regard to other “achievements” De Maizieres, also as Minister of Defence, also the Minister of the Interior, has in any case not had any crap on work since 2015 anyway.

Or why a year later there wasn't even enough equipment to have fingerprints of all newcomers? And this is just an example of the continuous failure at the very top. Also I have saved a list."
"57","NEGATIVE","Not only the behaviour of politicians, but also the media, is shameful towards the victims of Breitscheidplatz and their families, if one compares the extent to which (rightly) responded by all sides during the attack in Halle..."
"58","NEUTRAL","In Halle, fast offerings were more important than the actual victims..."
"59","NEUTRAL","It seems that “relentless education and absolute transparency” is taking place."
"60","NEGATIVE","The main thing is live ticker and breaking news about the impeachment trial against the hated Trump. This is much more important... You have to imagine this: even in the news of Klassik-Radio it is reported. When did anyone ever hear about the committee of inquiry on radio news? Well... there's nothing to report about it, because everything's going to be on the sand anyway. I sincerely feel sorry for the survivors of the victims. I hope they don't run out of strength to call for answers. Very unworthy everything."
"61","NEGATIVE","And then politicians get upset when Brandner notes that candles are “rumling” at crime scenes instead of taking care of the necessary measures?
But, strangely enough, this is always the case with our responsible politicians, generously announcing that unbureaucratic aid will be provided quickly and then nothing will be done. Whether flood damage, assassination or amoc flows. Cry out and suspected culprits quickly to the “pillory” and afterwards dive or deny themselves. Bad behavior of responsible politicians, unfortunately."
"62","NEGATIVE","Has anyone ever thought that these and other attacks are approved by politics!? 
This means that more and more reasons to enact new laws that allow more and more close control of the population!?"
"63","NEGATIVE","You think too far... it's not enough for our government."
"64","NEGATIVE","I have no confidence in a U committee as if the summoned people were telling the truth, or one would really be interested in a resolution (since Van der Leyen). Rather, a prosecutor's investigation proceeding brings results."
"65","NEGATIVE","Something is rotten in the State of Germany."
"66","NEUTRAL","Just because a commissioner claims something doesn't have to be true."
"67","NEGATIVE","right or wrong? 
Why does he do that? because he wants to win elections? 
because he wants to go to the media? 
or because it is enough for him to have it swept under all the carpets and possibly become? 
what did he davon-I ask you?"
"68","NEGATIVE","The reconnaissance was put into the sand with the rapid deportation of the alleged accomplice! Unfortunately there was a deportation very fast, almost already hastily!"
"69","NEUTRAL","Suspension and lifting of the immunity of all parties involved, including the BK, could help to complete clarification."
"70","NEGATIVE","Shameful"
"71","NEUTRAL","why is it not reported about the presumably two helpers and their coma victims?"
"72","NEUTRAL","Well, it is, of course, a truism that politicians are never to blame for anything. We know that from Pilate."
"73","NEGATIVE","For attacks abroad, Merkel reliably condoles on the same day.
But if something like this happens on her doorstep, it takes almost a year for a reaction.

It would have excited me in the past, now I think 87% want that and other things just like that."
"74","NEGATIVE","And not only in this terrorist attack, she showed this indifference. After all, she is honest and clearly demonstrates lack of empathy. If so many voters want to identify with it, they get exactly what they deserve."
"75","NEGATIVE","If you think that a zu Guttenberg had to take his hat because of a moderated doctoral thesis and who here remain stuck to their posts despite such processes as the proverbial dog-pile on the shoe then you can only get sick."
"76","NEGATIVE","The whole thing is a scandal of special kind. I just remind you that Merkel sent letters of condolence to the survivors far too late after media pressure. First they got these bills from the morgue."
"77","NEGATIVE","That's the same thing with the politicians every time.
Pity, immediate help and complete reconnaissance are promised, and as soon as the cameras are off, everything is forgotten."
"78","NEGATIVE","unbearable this whole Shitstorm - best you are all quite calm - that would be measured..."
"79","NEUTRAL","Who do you mean?"
"80","MIXED","The accusation of the victim families is justified the action of politics makes it more than clear. The decisions made will be defended by all means as right. The answers that politicians give to this day are poor. The worst part is that we accept it."
"81","NEGATIVE","And I'm waiting for everything else to happen so you can't take it anymore."
"82","NEGATIVE","As if the invited politicians are burdening themselves... I'm afraid I don't expect anything from such a committee. Well, you'd better get the DA's office."
"83","NEUTRAL","Does' Berlin 'even want a complete reconnaissance??"
"84","NEGATIVE","The investigation of the assassination is a single disaster. The compensation of the affected families took a long time, including psychological support for police, fire brigade and medical personnel."
"85","NEUTRAL","Nothing can surprise or surprise you with this federal government. And stopping and delaying are two typical features of their “mode of operation” - almost their mode operandi."
"86","NEGATIVE","The stopping and delaying could also have to do with the fact that, in addition to Maiziere, other very high politicians knew about this process shortly after the terrorist attack!"
"87","NEUTRAL","For me, it is clear that the `non-affected citizens` people who have nothing to do with these migrants are generally tolerant (according to their understanding).
It would be tolerant to look at the situation not only from one's own perspective.
It would be tolerant to present the situation from the point of view of `affected. '
For example, from the point of view of old people who don't go for a walk in the evening. 
From the point of view of pupils and young people who are oppressed by migrants.
From the point of view of shopkeepers who stole the goods (without reaction of the judiciary)
From the point of view of women who are a welcome gift for the mostly young men from other cultural circles.
From the point of view of those who are looking for an apartment and find that the newcomers simply get one.
I'm curious, whether the editorial office published my assessment or whether the whole is already outside the speakable again."
"88","NEUTRAL","The federal government, responsible for incidents like this, certainly has a great interest in education."
"89","NEGATIVE","The basis of government behaviour is hard and freezing considerations for self-protection."
"90","POSITIVE","Then Bachmann and de Maiziere will soon be on the committee of inquiry, which will be exciting."
"91","NEUTRAL","de Maizière must appear, but can use a right of refusal (if he, for example, expose himself to prosecution by his testimony), Bachmann does not have to appear at all."
"92","NEUTRAL","So the Interior Ministry denies the testimony of the witness, according to ARD Tagesschau."
"93","NEUTRAL","What did they expect except deny, deny, deny?"
"94","NEGATIVE","Abstract at the ballot box, everything else leads to nothing."
"95","NEGATIVE","@ Fritz! How many times have we hoped for an 'abstraction'? And even if it was' punished ', the' punished 'sit in the government!"
"96","NEGATIVE","The incompetence of our state bodies is terrifying. Why do you have informants if you don't believe them? I feel sorry for the survivors..."
"97","NEGATIVE","Believe me, this is not incompetence. This is deliberate and targeted disinformation towards a people that their own government is afraid of."
"98","MIXED","Well, we didn't see that coming. 
We can't help it. 

That's all going to happen. 
My compassion is for the survivors, my contempt for those responsible."
"99","NEUTRAL","Has the WORLD not learned anything from Kassel? Here such a blue rush is driven that it is not far from the FB Postings via Lübcke. Perhaps the agenda incitement of some groups should be considered in more detail."
"100","NEGATIVE","What exactly disturbs you when WELT reports on these new findings and revelations that may indicate a scandalous misconduct of the people involved (including the Interior Minister)? WELT only reports about it! Or, in your opinion, is the Chief Crime Commissioner doing “bruises” (what a newword; -.) when he simply makes his statements about it? The victims' members certainly disagree with your view of things, so much is clear!"
"101","NEGATIVE","I remember a quote from the police. It was said that surveillance was stopped because it was assumed that he was just an ordinary drug trafficker.
It was also known that he had several (14) identities. 
I imagine I'd be accused of this. I'm sure I'll be in jail within a few hours.
Not only the Minister of the Interior at that time belongs to court, but also others who covered such behavior."
"102","NEUTRAL","The same behavior as after New Year's Eve and all the other events. If every time they were taken consistently and those responsible were held accountable, there would not be such conditions either."
"103","NEGATIVE","A horrible event that is remembered to hear now that it could be prevented, I'm talking. What's going on in Germany, unbelievable!"
"104","NEUTRAL","How do you think, uh, make it!"
"105","NEUTRAL","The reaction to the terrorist attack on the Christmas market in Berlin reveals further curiosities: only one year after the attack and only after strong public pressure, German Chancellor Merkel found herself prompted to contact the victims' families in person; no member of the Federal government; names and life stories of the victims, partly foreign tourists, are kept in the background. Obviously, too much emotional identification with the victims is to be prevented. Why?"
"106","NEGATIVE","Because Merkel invited these people! She has never been able to make a public statement: we have enough asylum seekers here and the next two years are not allowed to go in!"
"107","MIXED","Always the same.
Tonight grow up and then go to sleep again.
I praise the French, they're not duckmicks."
"108","NEUTRAL","We choose the AfD here is colder than in France"
"109","NEUTRAL","The federal government just did not want to worry the population unnecessarily. In the case of the victims and their survivors, one can assume that they were the wrong victims when one sees what else can be done if there are other victims. The time that passed until the Chancellor felt at all eager and what one agrees in this case to the victims and survivors on the part of the government is hardly to be surpassed in misery."
"110","NEGATIVE","Pathetic. Exactly the right description of the reaction of our leaders"
"111","NEGATIVE","Always the same.
Discourse narrowing due to euphemisms, Merkel's travel abroad, delays, no reports, devote press, etc.
It can't be what can't be."
"112","NEUTRAL","but the survivors should stick primarily with their criticism, to the state criminalamt/Polpras. of berlin and to the senate before shooting again towards the federal government.
the main responsibility is and remains a matter of the country, even if that should not please the relatives!
It is the senate of the Berlin, who has broken down since taking office of wowereit, police and fire brigade."
"113","NEUTRAL","Who opened the borders?"
"114","NEGATIVE","Unfortunately, in the meantime, this seems to be a legitimate matter for the rulers only to report to the people what is desirable for the rulers. So in this case."
"115","NEGATIVE","We see here again how we are dominated, it does not matter whether advisory afären or case amri, they are set above the
And who believes and lives a democracy...
The man is wrong"
"116","NEUTRAL","Tobias, if I could I give you 2 points"
"117","POSITIVE","9/11, Nice, Berlin. Questions, questions and no answers. You go over..."
"118","NEUTRAL","This is the same way as with the tax victors who were put cold because it became explosive for some elites"
"119","NEGATIVE","If we then consider the untenable facts of the Turkish murders, the files have disappeared and in the Amri case of the BND always knew what he was doing, I think first of all of the state terrorism"
"120","NEUTRAL","Would they go that far?"
"121","NEUTRAL","Will turn on the Tagesschau today after just over 4 years, I'm curious if the topic will be. After all, it was just a regional event..."
"122","NEUTRAL","In doubt, today's federal government is not on the side of its own population...

That's what it looks like..."
"123","NEGATIVE","Oh, that might cause us to worry. I read about it yesterday and this is indeed an absolute case of hardship. These people could all be alive. Now I also know why the Minister of the Interior was so fast away from the window. Just sad."
"124","NEUTRAL","Is that something new...
There is always a promise of comprehensive education...
That's the first lie..."
"125","NEGATIVE","Do we have to talk about cover-up attempts now? I ask myself this question seriously when I think of everything that comes out in a disc. Reminds fatally of other operations."
"126","NEGATIVE","The abysses that open up here and appear to come from the very top are hardly in the way that a troubled population of a changing country has been calmed down with phrase-threshing - do this, not in my power, no longer my country and much more. 
With the important difference that the victims and their relatives unfortunately had to experience the consequences of these abysses. That's very sad."
"127","NEUTRAL","@Susanne G.
That's not “very sad.” The adjectives quoted by the survivors are more likely to be met. These are already drastically but still extremely chosen."
"128","NEGATIVE","Why are those responsible not held accountable?

We are scolding about autocracies, but the German government is now also traversed by criminal energy.

Shameful."
"129","NEGATIVE","Why?
Because the German would rather let off steam in online forums than on the street.
In France, it would have been rambling..."
"130","NEUTRAL","See if we hear about this in the TV evening main news. My fear, however, is that Trump will fill the whole time without asking."
"131","NEGATIVE","If this is confirmed then the responsible politicians are behind bars!"
"132","NEUTRAL","I am still missing the committee of inquiry promised by the FDP on government behaviour in 2015 as a whole."
"133","NEUTRAL","This demand was before the election. All proposals in this direction came from the only real opposition."
"134","NEGATIVE","Only good that he “fled “to Italy, I don't like to imagine if he had been caught in Germany"
"135","NEUTRAL","yes, then he would probably be a German citizen and at large."
"136","NEGATIVE","Why is such a statement not known until three years after the attack? The official would have had ways to pass on this information long before the Committee of Inquiry was set up.

I do not understand at all why it takes years for a parliamentary committee of inquiry to be constituted on such an important matter."
"137","NEGATIVE","I'm sure the official was afraid for his job
(Muzzle) Who can prove total failure to his supreme superior?"
"138","NEUTRAL","Why are the lambs silent?"
"139","NEUTRAL","Because there are more important issues such as climate."
"140","NEGATIVE","And is Merkel now quickly going abroad again? Do it always when it gets uncomfortable for their incapable federal government."
"141","POSITIVE","I would like to thank the Chief of Crime Commissioner and the police officers from North Rhine-Westphalia for their dare to provide uncomfortable answers. You know they're not just making friends with it."
"142","NEGATIVE","Now I know why the Lutz Bachmann immediately knew who the killer was after the attack. Everyone immediately thought that was the Amri. No one has taken care of the relatives of the victims from the high politicians. Because of their failure, no one could look in the eyes of the victims and relatives."
"143","NEGATIVE","What can't be, can't be. We can't control the whole boundaries.. oh, Merkel is still highly praised and she has so so much screwed up."
"144","NEUTRAL","The Federal Government knows much more in this case, it just does not want to unsettle us, but I - we - want to know the truth."
"145","NEUTRAL","Stefan Schubert wrote and talked about it extensively..."
